gene	chr	start	end	sample	depth
FRG2	chr4	193393182	193393186	D21-0084	49
FRG2	chr4	193393186	193393187	D21-0084	48
FRG2	chr4	193393187	193393189	D21-0084	47
FRG2	chr4	193393189	193393191	D21-0084	44
FRG2	chr4	193393191	193393194	D21-0084	43
FRG2	chr4	193393194	193393196	D21-0084	49
FRG2	chr4	193393196	193393197	D21-0084	47
FRG2	chr4	193393197	193393202	D21-0084	46
FRG2	chr4	193393202	193393203	D21-0084	45
FRG2	chr4	193393203	193393204	D21-0084	43
FRG2	chr4	193393204	193393209	D21-0084	44
FRG2	chr4	193393209	193393216	D21-0084	42
FRG2	chr4	193393216	193393218	D21-0084	45
FRG2	chr4	193393218	193393219	D21-0084	46
FRG2	chr4	193393219	193393220	D21-0084	47
FRG2	chr4	193393220	193393223	D21-0084	49
FRG2	chr4	193393223	193393232	D21-0084	50
FRG2	chr4	193393232	193393253	D21-0084	54
FRG2	chr4	193393253	193393255	D21-0084	55
FRG2	chr4	193393255	193393257	D21-0084	56
FRG2	chr4	193393257	193393258	D21-0084	55
FRG2	chr4	193393258	193393259	D21-0084	60
FRG2	chr4	193393259	193393262	D21-0084	58
FRG2	chr4	193393262	193393265	D21-0084	52
FRG2	chr4	193393265	193393267	D21-0084	56
FRG2	chr4	193393267	193393272	D21-0084	53
FRG2	chr4	193393272	193393273	D21-0084	51
FRG2	chr4	193393273	193393274	D21-0084	48
FRG2	chr4	193393274	193393275	D21-0084	46
FRG2	chr4	193393275	193393287	D21-0084	44
FRG2	chr4	193393287	193393308	D21-0084	41
FRG2	chr4	193393308	193393310	D21-0084	40
FRG2	chr4	193393310	193393318	D21-0084	39
FRG2	chr4	193393318	193393319	D21-0084	38
FRG2	chr4	193393319	193393322	D21-0084	40
FRG2	chr4	193393322	193393328	D21-0084	39
FRG2	chr4	193393328	193393332	D21-0084	38
FRG2	chr4	193393332	193393336	D21-0084	37
FRG2	chr4	193393336	193393337	D21-0084	38
FRG2	chr4	193393337	193393344	D21-0084	40
FRG2	chr4	193393344	193393345	D21-0084	36
FRG2	chr4	193393345	193393346	D21-0084	34
FRG2	chr4	193393346	193393354	D21-0084	37
FRG2	chr4	193393354	193393355	D21-0084	40
FRG2	chr4	193393355	193393356	D21-0084	39
FRG2	chr4	193393356	193393363	D21-0084	41
FRG2	chr4	193393363	193393364	D21-0084	42
FRG2	chr4	193393364	193393365	D21-0084	40
FRG2	chr4	193393365	193393366	D21-0084	39
FRG2	chr4	193393366	193393370	D21-0084	38
FRG2	chr4	193393370	193393373	D21-0084	35
FRG2	chr4	193393373	193393374	D21-0084	34
FRG2	chr4	193393374	193393375	D21-0084	35
FRG2	chr4	193393375	193393383	D21-0084	36
FRG2	chr4	193393383	193393384	D21-0084	32
FRG2	chr4	193393384	193393387	D21-0084	33
FRG2	chr4	193393387	193393389	D21-0084	34
FRG2	chr4	193393389	193393393	D21-0084	35
FRG2	chr4	193393393	193393403	D21-0084	34
FRG2	chr4	193393403	193393405	D21-0084	33
FRG2	chr4	193393405	193393409	D21-0084	32
FRG2	chr4	193393409	193393415	D21-0084	28
FRG2	chr4	193393415	193393421	D21-0084	24
FRG2	chr4	193393421	193393422	D21-0084	25
FRG2	chr4	193393422	193393423	D21-0084	28
FRG2	chr4	193393423	193393435	D21-0084	33
FRG2	chr4	193393435	193393439	D21-0084	34
FRG2	chr4	193393439	193393442	D21-0084	36
FRG2	chr4	193393442	193393449	D21-0084	37
FRG2	chr4	193393449	193393451	D21-0084	38
FRG2	chr4	193393451	193393458	D21-0084	40
FRG2	chr4	193393458	193393460	D21-0084	42
FRG2	chr4	193393460	193393462	D21-0084	43
FRG2	chr4	193393462	193393469	D21-0084	44
FRG2	chr4	193393469	193393477	D21-0084	43
FRG2	chr4	193393477	193393478	D21-0084	44
FRG2	chr4	193393478	193393481	D21-0084	43
FRG2	chr4	193393481	193393487	D21-0084	44
FRG2	chr4	193393487	193393494	D21-0084	43
FRG2	chr4	193393494	193393496	D21-0084	42
FRG2	chr4	193393496	193393497	D21-0084	38
FRG2	chr4	193393497	193393502	D21-0084	39
FRG2	chr4	193393502	193393503	D21-0084	40
FRG2	chr4	193393503	193393504	D21-0084	37
FRG2	chr4	193393504	193393505	D21-0084	35
FRG2	chr4	193393505	193393513	D21-0084	37
FRG2	chr4	193393513	193393514	D21-0084	38
FRG2	chr4	193393514	193393517	D21-0084	37
FRG2	chr4	193393517	193393518	D21-0084	38
FRG2	chr4	193393518	193393523	D21-0084	37
FRG2	chr4	193393523	193393525	D21-0084	36
FRG2	chr4	193393525	193393530	D21-0084	35
FRG2	chr4	193393530	193393531	D21-0084	36
FRG2	chr4	193393531	193393557	D21-0084	35
FRG2	chr4	193393557	193393563	D21-0084	36
FRG2	chr4	193393563	193393568	D21-0084	40
FRG2	chr4	193393568	193393571	D21-0084	41
FRG2	chr4	193393571	193393572	D21-0084	40
FRG2	chr4	193393572	193393573	D21-0084	37
FRG2	chr4	193393573	193393574	D21-0084	33
FRG2	chr4	193393574	193393579	D21-0084	32
FRG2	chr4	193393579	193393585	D21-0084	31
FRG2	chr4	193393585	193393588	D21-0084	30
FRG2	chr4	193393588	193393590	D21-0084	31
FRG2	chr4	193393590	193393591	D21-0084	30
FRG2	chr4	193393591	193393595	D21-0084	29
FRG2	chr4	193393595	193393597	D21-0084	30
FRG2	chr4	193393597	193393599	D21-0084	31
FRG2	chr4	193393599	193393601	D21-0084	30
FRG2	chr4	193393601	193393604	D21-0084	28
FRG2	chr4	193393604	193393608	D21-0084	29
FRG2	chr4	193393608	193393612	D21-0084	27
FRG2	chr4	193393612	193393614	D21-0084	26
FRG2	chr4	193393614	193393620	D21-0084	32
FRG2	chr4	193393620	193393624	D21-0084	31
FRG2	chr4	193393624	193393627	D21-0084	32
FRG2	chr4	193393627	193393630	D21-0084	31
FRG2	chr4	193393630	193393631	D21-0084	32
FRG2	chr4	193393631	193393632	D21-0084	35
FRG2	chr4	193393632	193393634	D21-0084	34
FRG2	chr4	193393634	193393635	D21-0084	33
FRG2	chr4	193393635	193393638	D21-0084	34
FRG2	chr4	193393638	193393644	D21-0084	32
FRG2	chr4	193393644	193393652	D21-0084	31
FRG2	chr4	193393652	193393653	D21-0084	32
FRG2	chr4	193393653	193393656	D21-0084	31
FRG2	chr4	193393656	193393661	D21-0084	29
FRG2	chr4	193393661	193393663	D21-0084	28
FRG2	chr4	193393663	193393665	D21-0084	30
FRG2	chr4	193393665	193393673	D21-0084	29
FRG2	chr4	193393673	193393675	D21-0084	28
FRG2	chr4	193393675	193393678	D21-0084	26
FRG2	chr4	193393678	193393680	D21-0084	27
FRG2	chr4	193393680	193393688	D21-0084	26
FRG2	chr4	193393688	193393693	D21-0084	27
FRG2	chr4	193393693	193393698	D21-0084	28
FRG2	chr4	193393698	193393707	D21-0084	30
FRG2	chr4	193393707	193393712	D21-0084	29
FRG2	chr4	193393712	193393713	D21-0084	30
FRG2	chr4	193393713	193393716	D21-0084	28
FRG2	chr4	193393716	193393718	D21-0084	29
FRG2	chr4	193393718	193393738	D21-0084	28
FRG2	chr4	193393738	193393740	D21-0084	27
FRG2	chr4	193393740	193393743	D21-0084	26
FRG2	chr4	193393743	193393745	D21-0084	28
FRG2	chr4	193393745	193393746	D21-0084	27
FRG2	chr4	193393746	193393748	D21-0084	26
FRG2	chr4	193393748	193393750	D21-0084	27
FRG2	chr4	193393750	193393754	D21-0084	29
FRG2	chr4	193393754	193393756	D21-0084	28
FRG2	chr4	193393756	193393764	D21-0084	29
FRG2	chr4	193393764	193393765	D21-0084	26
FRG2	chr4	193393765	193393774	D21-0084	23
FRG2	chr4	193393774	193393779	D21-0084	22
FRG2	chr4	193393779	193393781	D21-0084	21
FRG2	chr4	193393781	193393784	D21-0084	18
FRG2	chr4	193393784	193393794	D21-0084	17
FRG2	chr4	193393794	193393799	D21-0084	18
FRG2	chr4	193393799	193393802	D21-0084	19
FRG2	chr4	193393802	193393805	D21-0084	18
FRG2	chr4	193393805	193393810	D21-0084	19
FRG2	chr4	193393810	193393811	D21-0084	18
FRG2	chr4	193393811	193393828	D21-0084	17
FRG2	chr4	193393828	193393829	D21-0084	16
FRG2	chr4	193393829	193393832	D21-0084	17
FRG2	chr4	193393832	193393834	D21-0084	19
FRG2	chr4	193393834	193393837	D21-0084	21
FRG2	chr4	193393837	193393838	D21-0084	23
FRG2	chr4	193393838	193393839	D21-0084	22
FRG2	chr4	193393839	193393843	D21-0084	23
FRG2	chr4	193393843	193393848	D21-0084	22
FRG2	chr4	193393848	193393853	D21-0084	20
FRG2	chr4	193393853	193393858	D21-0084	21
FRG2	chr4	193393858	193393859	D21-0084	22
FRG2	chr4	193393859	193393860	D21-0084	23
FRG2	chr4	193393860	193393862	D21-0084	24
FRG2	chr4	193393862	193393866	D21-0084	23
FRG2	chr4	193393866	193393869	D21-0084	22
FRG2	chr4	193393869	193393877	D21-0084	24
FRG2	chr4	193393877	193393888	D21-0084	25
FRG2	chr4	193393888	193393889	D21-0084	26
FRG2	chr4	193393889	193393890	D21-0084	27
FRG2	chr4	193393890	193393891	D21-0084	31
FRG2	chr4	193393891	193393894	D21-0084	29
FRG2	chr4	193393894	193393897	D21-0084	30
FRG2	chr4	193393897	193393898	D21-0084	31
FRG2	chr4	193393898	193393900	D21-0084	30
FRG2	chr4	193393900	193393902	D21-0084	28
FRG2	chr4	193393902	193393904	D21-0084	30
FRG2	chr4	193393904	193393906	D21-0084	31
FRG2	chr4	193393906	193393911	D21-0084	30
FRG2	chr4	193393911	193393914	D21-0084	29
FRG2	chr4	193393914	193393920	D21-0084	31
FRG2	chr4	193393920	193393935	D21-0084	32
FRG2	chr4	193393935	193393944	D21-0084	33
FRG2	chr4	193393944	193393945	D21-0084	32
FRG2	chr4	193393945	193393949	D21-0084	31
FRG2	chr4	193393949	193393954	D21-0084	32
FRG2	chr4	193393954	193393957	D21-0084	31
FRG2	chr4	193393957	193393980	D21-0084	32
FRG2	chr4	193393980	193393983	D21-0084	31
FRG2	chr4	193393983	193393984	D21-0084	29
FRG2	chr4	193393984	193393987	D21-0084	27
FRG2	chr4	193393987	193393988	D21-0084	25
FRG2	chr4	193393988	193393989	D21-0084	26
FRG2	chr4	193393989	193394001	D21-0084	25
FRG2	chr4	193394001	193394004	D21-0084	26
FRG2	chr4	193394004	193394005	D21-0084	25
FRG2	chr4	193394005	193394006	D21-0084	26
FRG2	chr4	193394006	193394007	D21-0084	28
FRG2	chr4	193394007	193394009	D21-0084	27
FRG2	chr4	193394009	193394016	D21-0084	26
FRG2	chr4	193394016	193394019	D21-0084	27
FRG2	chr4	193394019	193394020	D21-0084	25
FRG2	chr4	193394020	193394021	D21-0084	26
FRG2	chr4	193394021	193394022	D21-0084	27
FRG2	chr4	193394022	193394025	D21-0084	29
FRG2	chr4	193394025	193394039	D21-0084	30
FRG2	chr4	193394039	193394040	D21-0084	27
FRG2	chr4	193394040	193394041	D21-0084	28
FRG2	chr4	193394041	193394043	D21-0084	25
FRG2	chr4	193394043	193394047	D21-0084	24
FRG2	chr4	193394047	193394052	D21-0084	23
FRG2	chr4	193394052	193394056	D21-0084	22
FRG2	chr4	193394056	193394063	D21-0084	23
FRG2	chr4	193394063	193394065	D21-0084	24
FRG2	chr4	193394065	193394066	D21-0084	22
FRG2	chr4	193394066	193394070	D21-0084	23
FRG2	chr4	193394070	193394071	D21-0084	22
FRG2	chr4	193394071	193394072	D21-0084	23
FRG2	chr4	193394072	193394086	D21-0084	24
FRG2	chr4	193394086	193394099	D21-0084	23
FRG2	chr4	193394099	193394100	D21-0084	25
FRG2	chr4	193394100	193394107	D21-0084	24
FRG2	chr4	193394107	193394117	D21-0084	23
FRG2	chr4	193394117	193394123	D21-0084	24
FRG2	chr4	193394123	193394131	D21-0084	25
FRG2	chr4	193394131	193394134	D21-0084	26
FRG2	chr4	193394134	193394137	D21-0084	27
FRG2	chr4	193394137	193394141	D21-0084	26
FRG2	chr4	193394141	193394146	D21-0084	28
FRG2	chr4	193394146	193394150	D21-0084	29
FRG2	chr4	193394150	193394152	D21-0084	28
FRG2	chr4	193394152	193394153	D21-0084	30
FRG2	chr4	193394153	193394154	D21-0084	31
FRG2	chr4	193394154	193394155	D21-0084	32
FRG2	chr4	193394155	193394157	D21-0084	30
FRG2	chr4	193394157	193394159	D21-0084	32
FRG2	chr4	193394159	193394161	D21-0084	33
FRG2	chr4	193394161	193394162	D21-0084	32
FRG2	chr4	193394162	193394164	D21-0084	33
FRG2	chr4	193394164	193394166	D21-0084	34
FRG2	chr4	193394166	193394169	D21-0084	33
FRG2	chr4	193394169	193394173	D21-0084	32
FRG2	chr4	193394173	193394176	D21-0084	30
FRG2	chr4	193394176	193394177	D21-0084	29
FRG2	chr4	193394177	193394178	D21-0084	32
FRG2	chr4	193394178	193394189	D21-0084	31
FRG2	chr4	193394189	193394190	D21-0084	32
FRG2	chr4	193394190	193394196	D21-0084	31
FRG2	chr4	193394196	193394200	D21-0084	32
FRG2	chr4	193394200	193394202	D21-0084	31
FRG2	chr4	193394202	193394205	D21-0084	32
FRG2	chr4	193394205	193394207	D21-0084	31
FRG2	chr4	193394207	193394208	D21-0084	30
FRG2	chr4	193394208	193394212	D21-0084	31
FRG2	chr4	193394212	193394214	D21-0084	36
FRG2	chr4	193394214	193394217	D21-0084	35
FRG2	chr4	193394217	193394221	D21-0084	34
FRG2	chr4	193394221	193394222	D21-0084	33
FRG2	chr4	193394222	193394245	D21-0084	32
FRG2	chr4	193394245	193394248	D21-0084	34
FRG2	chr4	193394248	193394258	D21-0084	32
FRG2	chr4	193394258	193394267	D21-0084	33
FRG2	chr4	193394267	193394269	D21-0084	32
FRG2	chr4	193394269	193394272	D21-0084	33
FRG2	chr4	193394272	193394274	D21-0084	32
FRG2	chr4	193394274	193394276	D21-0084	31
FRG2	chr4	193394276	193394277	D21-0084	32
FRG2	chr4	193394277	193394282	D21-0084	33
FRG2	chr4	193394282	193394284	D21-0084	32
FRG2	chr4	193394284	193394288	D21-0084	34
FRG2	chr4	193394288	193394291	D21-0084	36
FRG2	chr4	193394291	193394295	D21-0084	34
FRG2	chr4	193394295	193394296	D21-0084	36
FRG2	chr4	193394296	193394298	D21-0084	35
FRG2	chr4	193394298	193394300	D21-0084	38
FRG2	chr4	193394300	193394302	D21-0084	39
FRG2	chr4	193394302	193394307	D21-0084	37
FRG2	chr4	193394307	193394308	D21-0084	35
FRG2	chr4	193394308	193394309	D21-0084	37
FRG2	chr4	193394309	193394312	D21-0084	36
FRG2	chr4	193394312	193394314	D21-0084	35
FRG2	chr4	193394314	193394321	D21-0084	34
FRG2	chr4	193394321	193394328	D21-0084	33
FRG2	chr4	193394328	193394334	D21-0084	30
FRG2	chr4	193394334	193394335	D21-0084	31
FRG2	chr4	193394335	193394336	D21-0084	33
FRG2	chr4	193394336	193394337	D21-0084	34
FRG2	chr4	193394337	193394340	D21-0084	35
FRG2	chr4	193394340	193394341	D21-0084	36
FRG2	chr4	193394341	193394345	D21-0084	37
FRG2	chr4	193394345	193394346	D21-0084	38
FRG2	chr4	193394346	193394349	D21-0084	37
FRG2	chr4	193394349	193394353	D21-0084	40
FRG2	chr4	193394353	193394355	D21-0084	39
FRG2	chr4	193394355	193394357	D21-0084	40
FRG2	chr4	193394357	193394358	D21-0084	41
FRG2	chr4	193394358	193394362	D21-0084	42
FRG2	chr4	193394362	193394363	D21-0084	43
FRG2	chr4	193394363	193394367	D21-0084	38
FRG2	chr4	193394367	193394372	D21-0084	39
FRG2	chr4	193394372	193394377	D21-0084	40
FRG2	chr4	193394377	193394387	D21-0084	41
FRG2	chr4	193394387	193394392	D21-0084	44
FRG2	chr4	193394392	193394393	D21-0084	46
FRG2	chr4	193394393	193394396	D21-0084	47
FRG2	chr4	193394396	193394397	D21-0084	45
FRG2	chr4	193394397	193394408	D21-0084	47
FRG2	chr4	193394408	193394409	D21-0084	46
FRG2	chr4	193394409	193394413	D21-0084	47
FRG2	chr4	193394413	193394414	D21-0084	48
FRG2	chr4	193394414	193394418	D21-0084	49
FRG2	chr4	193394418	193394419	D21-0084	51
FRG2	chr4	193394419	193394423	D21-0084	50
FRG2	chr4	193394423	193394427	D21-0084	51
FRG2	chr4	193394427	193394428	D21-0084	48
FRG2	chr4	193394428	193394434	D21-0084	47
FRG2	chr4	193394434	193394436	D21-0084	46
FRG2	chr4	193394436	193394439	D21-0084	47
FRG2	chr4	193394439	193394444	D21-0084	45
FRG2	chr4	193394444	193394445	D21-0084	46
FRG2	chr4	193394445	193394446	D21-0084	49
FRG2	chr4	193394446	193394448	D21-0084	48
FRG2	chr4	193394448	193394450	D21-0084	45
FRG2	chr4	193394450	193394454	D21-0084	47
FRG2	chr4	193394454	193394455	D21-0084	43
FRG2	chr4	193394455	193394458	D21-0084	44
FRG2	chr4	193394458	193394478	D21-0084	42
FRG2	chr4	193394478	193394480	D21-0084	43
FRG2	chr4	193394480	193394482	D21-0084	44
FRG2	chr4	193394482	193394485	D21-0084	45
FRG2	chr4	193394485	193394486	D21-0084	42
FRG2	chr4	193394486	193394487	D21-0084	41
FRG2	chr4	193394487	193394489	D21-0084	40
FRG2	chr4	193394489	193394490	D21-0084	39
FRG2	chr4	193394490	193394491	D21-0084	38
FRG2	chr4	193394491	193394492	D21-0084	37
FRG2	chr4	193394492	193394493	D21-0084	38
FRG2	chr4	193394493	193394496	D21-0084	39
FRG2	chr4	193394496	193394499	D21-0084	38
FRG2	chr4	193394499	193394500	D21-0084	35
FRG2	chr4	193394500	193394503	D21-0084	36
FRG2	chr4	193394503	193394506	D21-0084	37
FRG2	chr4	193394506	193394507	D21-0084	36
FRG2	chr4	193394507	193394516	D21-0084	35
FRG2	chr4	193394516	193394518	D21-0084	34
FRG2	chr4	193394518	193394519	D21-0084	35
FRG2	chr4	193394519	193394522	D21-0084	36
FRG2	chr4	193394522	193394524	D21-0084	35
FRG2	chr4	193394524	193394527	D21-0084	36
FRG2	chr4	193394527	193394529	D21-0084	35
FRG2	chr4	193394529	193394537	D21-0084	36
FRG2	chr4	193394537	193394542	D21-0084	33
FRG2	chr4	193394542	193394543	D21-0084	31
FRG2	chr4	193394543	193394547	D21-0084	30
FRG2	chr4	193394547	193394559	D21-0084	28
FRG2	chr4	193394559	193394560	D21-0084	27
FRG2	chr4	193394560	193394563	D21-0084	29
FRG2	chr4	193394563	193394568	D21-0084	28
FRG2	chr4	193394568	193394573	D21-0084	26
FRG2	chr4	193394573	193394582	D21-0084	25
FRG2	chr4	193394582	193394588	D21-0084	26
FRG2	chr4	193394588	193394592	D21-0084	27
FRG2	chr4	193394592	193394593	D21-0084	26
FRG2	chr4	193394593	193394596	D21-0084	23
FRG2	chr4	193394596	193394597	D21-0084	22
FRG2	chr4	193394597	193394599	D21-0084	23
FRG2	chr4	193394599	193394601	D21-0084	26
FRG2	chr4	193394601	193394604	D21-0084	23
FRG2	chr4	193394604	193394606	D21-0084	25
FRG2	chr4	193394606	193394607	D21-0084	24
FRG2	chr4	193394607	193394609	D21-0084	25
FRG2	chr4	193394609	193394616	D21-0084	26
FRG2	chr4	193394616	193394624	D21-0084	28
FRG2	chr4	193394624	193394628	D21-0084	29
FRG2	chr4	193394628	193394630	D21-0084	28
FRG2	chr4	193394630	193394633	D21-0084	27
FRG2	chr4	193394633	193394637	D21-0084	28
FRG2	chr4	193394637	193394641	D21-0084	29
FRG2	chr4	193394641	193394643	D21-0084	30
FRG2	chr4	193394643	193394644	D21-0084	29
FRG2	chr4	193394644	193394650	D21-0084	28
FRG2	chr4	193394650	193394651	D21-0084	29
FRG2	chr4	193394651	193394652	D21-0084	28
FRG2	chr4	193394652	193394653	D21-0084	29
FRG2	chr4	193394653	193394655	D21-0084	28
FRG2	chr4	193394655	193394659	D21-0084	29
FRG2	chr4	193394659	193394660	D21-0084	32
FRG2	chr4	193394660	193394661	D21-0084	33
FRG2	chr4	193394661	193394664	D21-0084	32
FRG2	chr4	193394664	193394668	D21-0084	33
FRG2	chr4	193394668	193394673	D21-0084	32
FRG2	chr4	193394673	193394674	D21-0084	33
FRG2	chr4	193394674	193394677	D21-0084	34
FRG2	chr4	193394677	193394679	D21-0084	37
FRG2	chr4	193394679	193394681	D21-0084	36
FRG2	chr4	193394681	193394697	D21-0084	37
FRG2	chr4	193394697	193394702	D21-0084	38
FRG2	chr4	193394702	193394704	D21-0084	39
FRG2	chr4	193394704	193394708	D21-0084	41
FRG2	chr4	193394708	193394709	D21-0084	42
FRG2	chr4	193394709	193394711	D21-0084	44
FRG2	chr4	193394711	193394714	D21-0084	42
FRG2	chr4	193394714	193394716	D21-0084	41
FRG2	chr4	193394716	193394718	D21-0084	42
FRG2	chr4	193394718	193394725	D21-0084	43
FRG2	chr4	193394725	193394730	D21-0084	44
FRG2	chr4	193394730	193394732	D21-0084	45
FRG2	chr4	193394732	193394734	D21-0084	44
FRG2	chr4	193394734	193394739	D21-0084	43
FRG2	chr4	193394739	193394745	D21-0084	42
FRG2	chr4	193394745	193394748	D21-0084	43
FRG2	chr4	193394748	193394749	D21-0084	41
FRG2	chr4	193394749	193394754	D21-0084	39
FRG2	chr4	193394754	193394755	D21-0084	37
FRG2	chr4	193394755	193394759	D21-0084	36
FRG2	chr4	193394759	193394761	D21-0084	35
FRG2	chr4	193394761	193394765	D21-0084	37
FRG2	chr4	193394765	193394766	D21-0084	38
FRG2	chr4	193394766	193394770	D21-0084	37
FRG2	chr4	193394770	193394773	D21-0084	38
FRG2	chr4	193394773	193394774	D21-0084	39
FRG2	chr4	193394774	193394775	D21-0084	37
FRG2	chr4	193394775	193394778	D21-0084	38
FRG2	chr4	193394778	193394780	D21-0084	39
FRG2	chr4	193394780	193394784	D21-0084	41
FRG2	chr4	193394784	193394787	D21-0084	39
FRG2	chr4	193394787	193394790	D21-0084	38
FRG2	chr4	193394790	193394791	D21-0084	40
FRG2	chr4	193394791	193394795	D21-0084	39
FRG2	chr4	193394795	193394799	D21-0084	40
FRG2	chr4	193394799	193394801	D21-0084	39
FRG2	chr4	193394801	193394805	D21-0084	40
FRG2	chr4	193394805	193394809	D21-0084	39
FRG2	chr4	193394809	193394810	D21-0084	37
FRG2	chr4	193394810	193394814	D21-0084	34
FRG2	chr4	193394814	193394815	D21-0084	33
FRG2	chr4	193394815	193394818	D21-0084	34
FRG2	chr4	193394818	193394819	D21-0084	33
FRG2	chr4	193394819	193394821	D21-0084	32
FRG2	chr4	193394821	193394822	D21-0084	33
FRG2	chr4	193394822	193394823	D21-0084	34
FRG2	chr4	193394823	193394824	D21-0084	35
FRG2	chr4	193394824	193394827	D21-0084	36
FRG2	chr4	193394827	193394831	D21-0084	34
FRG2	chr4	193394831	193394835	D21-0084	33
FRG2	chr4	193394835	193394839	D21-0084	34
FRG2	chr4	193394839	193394842	D21-0084	35
FRG2	chr4	193394842	193394845	D21-0084	36
FRG2	chr4	193394845	193394846	D21-0084	37
FRG2	chr4	193394846	193394848	D21-0084	36
FRG2	chr4	193394848	193394849	D21-0084	35
FRG2	chr4	193394849	193394851	D21-0084	34
FRG2	chr4	193394851	193394853	D21-0084	36
FRG2	chr4	193394853	193394855	D21-0084	37
FRG2	chr4	193394855	193394858	D21-0084	35
FRG2	chr4	193394858	193394859	D21-0084	34
FRG2	chr4	193394859	193394860	D21-0084	35
FRG2	chr4	193394860	193394864	D21-0084	34
FRG2	chr4	193394864	193394865	D21-0084	37
FRG2	chr4	193394865	193394866	D21-0084	38
FRG2	chr4	193394866	193394875	D21-0084	37
FRG2	chr4	193394875	193394884	D21-0084	41
FRG2	chr4	193394884	193394885	D21-0084	43
FRG2	chr4	193394885	193394887	D21-0084	44
FRG2	chr4	193394887	193394895	D21-0084	45
FRG2	chr4	193394895	193394912	D21-0084	44
FRG2	chr4	193394912	193394916	D21-0084	42
FRG2	chr4	193394916	193394917	D21-0084	41
FRG2	chr4	193394917	193394921	D21-0084	40
FRG2	chr4	193394921	193394922	D21-0084	39
FRG2	chr4	193394922	193394928	D21-0084	38
FRG2	chr4	193394928	193394929	D21-0084	39
FRG2	chr4	193394929	193394931	D21-0084	38
FRG2	chr4	193394931	193394939	D21-0084	36
FRG2	chr4	193394939	193394940	D21-0084	37
FRG2	chr4	193394940	193394942	D21-0084	35
FRG2	chr4	193394942	193394946	D21-0084	36
FRG2	chr4	193394946	193394952	D21-0084	35
FRG2	chr4	193394952	193394953	D21-0084	34
FRG2	chr4	193394953	193394955	D21-0084	35
FRG2	chr4	193394955	193394957	D21-0084	36
FRG2	chr4	193394957	193394965	D21-0084	38
FRG2	chr4	193394965	193394966	D21-0084	37
FRG2	chr4	193394966	193394970	D21-0084	39
FRG2	chr4	193394970	193394971	D21-0084	38
FRG2	chr4	193394971	193394972	D21-0084	39
FRG2	chr4	193394972	193394973	D21-0084	37
FRG2	chr4	193394973	193394975	D21-0084	36
FRG2	chr4	193394975	193394982	D21-0084	34
FRG2	chr4	193394982	193394986	D21-0084	35
FRG2	chr4	193394986	193394989	D21-0084	34
FRG2	chr4	193394989	193394993	D21-0084	33
FRG2	chr4	193394993	193394995	D21-0084	32
FRG2	chr4	193394995	193394996	D21-0084	33
FRG2	chr4	193394996	193395001	D21-0084	34
FRG2	chr4	193395001	193395002	D21-0084	32
FRG2	chr4	193395002	193395005	D21-0084	31
FRG2	chr4	193395005	193395007	D21-0084	34
FRG2	chr4	193395007	193395008	D21-0084	35
FRG2	chr4	193395008	193395014	D21-0084	34
FRG2	chr4	193395014	193395015	D21-0084	31
FRG2	chr4	193395015	193395017	D21-0084	30
FRG2	chr4	193395017	193395018	D21-0084	32
FRG2	chr4	193395018	193395019	D21-0084	34
FRG2	chr4	193395019	193395025	D21-0084	33
FRG2	chr4	193395025	193395026	D21-0084	36
FRG2	chr4	193395026	193395027	D21-0084	32
FRG2	chr4	193395027	193395031	D21-0084	33
FRG2	chr4	193395031	193395033	D21-0084	34
FRG2	chr4	193395033	193395034	D21-0084	33
FRG2	chr4	193395034	193395038	D21-0084	30
FRG2	chr4	193395038	193395054	D21-0084	29
FRG2	chr4	193395054	193395055	D21-0084	30
FRG2	chr4	193395055	193395066	D21-0084	32
FRG2	chr4	193395066	193395072	D21-0084	33
FRG2	chr4	193395072	193395074	D21-0084	32
FRG2	chr4	193395074	193395077	D21-0084	31
FRG2	chr4	193395077	193395079	D21-0084	36
FRG2	chr4	193395079	193395089	D21-0084	35
FRG2	chr4	193395089	193395091	D21-0084	34
FRG2	chr4	193395091	193395100	D21-0084	33
FRG2	chr4	193395100	193395101	D21-0084	34
FRG2	chr4	193395101	193395105	D21-0084	35
FRG2	chr4	193395105	193395107	D21-0084	34
FRG2	chr4	193395107	193395108	D21-0084	32
FRG2	chr4	193395108	193395109	D21-0084	33
FRG2	chr4	193395109	193395117	D21-0084	32
FRG2	chr4	193395117	193395118	D21-0084	30
FRG2	chr4	193395118	193395120	D21-0084	32
FRG2	chr4	193395120	193395122	D21-0084	31
FRG2	chr4	193395122	193395125	D21-0084	32
FRG2	chr4	193395125	193395133	D21-0084	33
FRG2	chr4	193395133	193395145	D21-0084	32
FRG2	chr4	193395145	193395146	D21-0084	30
FRG2	chr4	193395146	193395154	D21-0084	29
FRG2	chr4	193395154	193395155	D21-0084	30
FRG2	chr4	193395155	193395157	D21-0084	27
FRG2	chr4	193395157	193395158	D21-0084	26
FRG2	chr4	193395158	193395160	D21-0084	27
FRG2	chr4	193395160	193395165	D21-0084	29
FRG2	chr4	193395165	193395167	D21-0084	30
FRG2	chr4	193395167	193395170	D21-0084	27
FRG2	chr4	193395170	193395172	D21-0084	28
FRG2	chr4	193395172	193395173	D21-0084	34
FRG2	chr4	193395173	193395175	D21-0084	35
FRG2	chr4	193395175	193395176	D21-0084	32
FRG2	chr4	193395176	193395193	D21-0084	31
