gene	chr	start	end	sample	depth
FRG2	chr4	190026007	190026010	D20-0819	44
FRG2	chr4	190026010	190026012	D20-0819	43
FRG2	chr4	190026012	190026028	D20-0819	41
FRG2	chr4	190026028	190026030	D20-0819	43
FRG2	chr4	190026030	190026038	D20-0819	47
FRG2	chr4	190026038	190026041	D20-0819	50
FRG2	chr4	190026041	190026042	D20-0819	48
FRG2	chr4	190026042	190026054	D20-0819	47
FRG2	chr4	190026054	190026057	D20-0819	48
FRG2	chr4	190026057	190026059	D20-0819	49
FRG2	chr4	190026059	190026061	D20-0819	48
FRG2	chr4	190026061	190026062	D20-0819	50
FRG2	chr4	190026062	190026065	D20-0819	56
FRG2	chr4	190026065	190026072	D20-0819	55
FRG2	chr4	190026072	190026079	D20-0819	54
FRG2	chr4	190026079	190026081	D20-0819	53
FRG2	chr4	190026081	190026086	D20-0819	52
FRG2	chr4	190026086	190026087	D20-0819	51
FRG2	chr4	190026087	190026089	D20-0819	50
FRG2	chr4	190026089	190026100	D20-0819	46
FRG2	chr4	190026100	190026101	D20-0819	45
FRG2	chr4	190026101	190026102	D20-0819	46
FRG2	chr4	190026102	190026105	D20-0819	45
FRG2	chr4	190026105	190026110	D20-0819	44
FRG2	chr4	190026110	190026111	D20-0819	42
FRG2	chr4	190026111	190026112	D20-0819	39
FRG2	chr4	190026112	190026119	D20-0819	37
FRG2	chr4	190026119	190026120	D20-0819	36
FRG2	chr4	190026120	190026121	D20-0819	34
FRG2	chr4	190026121	190026124	D20-0819	33
FRG2	chr4	190026124	190026127	D20-0819	34
FRG2	chr4	190026127	190026130	D20-0819	35
FRG2	chr4	190026130	190026138	D20-0819	33
FRG2	chr4	190026138	190026140	D20-0819	32
FRG2	chr4	190026140	190026144	D20-0819	30
FRG2	chr4	190026144	190026146	D20-0819	29
FRG2	chr4	190026146	190026148	D20-0819	28
FRG2	chr4	190026148	190026152	D20-0819	26
FRG2	chr4	190026152	190026153	D20-0819	25
FRG2	chr4	190026153	190026156	D20-0819	24
FRG2	chr4	190026156	190026178	D20-0819	22
FRG2	chr4	190026178	190026179	D20-0819	20
FRG2	chr4	190026179	190026181	D20-0819	16
FRG2	chr4	190026181	190026188	D20-0819	17
FRG2	chr4	190026188	190026189	D20-0819	16
FRG2	chr4	190026189	190026205	D20-0819	14
FRG2	chr4	190026205	190026207	D20-0819	13
FRG2	chr4	190026207	190026210	D20-0819	12
FRG2	chr4	190026210	190026211	D20-0819	7
FRG2	chr4	190026211	190026212	D20-0819	5
FRG2	chr4	190026212	190026214	D20-0819	4
FRG2	chr4	190026214	190026222	D20-0819	5
FRG2	chr4	190026222	190026237	D20-0819	6
FRG2	chr4	190026237	190026238	D20-0819	7
FRG2	chr4	190026238	190026243	D20-0819	12
FRG2	chr4	190026243	190026248	D20-0819	13
FRG2	chr4	190026248	190026251	D20-0819	16
FRG2	chr4	190026251	190026264	D20-0819	15
FRG2	chr4	190026264	190026269	D20-0819	16
FRG2	chr4	190026269	190026274	D20-0819	17
FRG2	chr4	190026274	190026275	D20-0819	16
FRG2	chr4	190026275	190026277	D20-0819	19
FRG2	chr4	190026277	190026278	D20-0819	20
FRG2	chr4	190026278	190026280	D20-0819	19
FRG2	chr4	190026280	190026285	D20-0819	20
FRG2	chr4	190026285	190026286	D20-0819	21
FRG2	chr4	190026286	190026292	D20-0819	23
FRG2	chr4	190026292	190026296	D20-0819	24
FRG2	chr4	190026296	190026300	D20-0819	26
FRG2	chr4	190026300	190026308	D20-0819	28
FRG2	chr4	190026308	190026319	D20-0819	29
FRG2	chr4	190026319	190026320	D20-0819	30
FRG2	chr4	190026320	190026329	D20-0819	31
FRG2	chr4	190026329	190026331	D20-0819	34
FRG2	chr4	190026331	190026334	D20-0819	33
FRG2	chr4	190026334	190026348	D20-0819	34
FRG2	chr4	190026348	190026353	D20-0819	35
FRG2	chr4	190026353	190026355	D20-0819	37
FRG2	chr4	190026355	190026357	D20-0819	39
FRG2	chr4	190026357	190026364	D20-0819	41
FRG2	chr4	190026364	190026365	D20-0819	40
FRG2	chr4	190026365	190026369	D20-0819	41
FRG2	chr4	190026369	190026373	D20-0819	42
FRG2	chr4	190026373	190026381	D20-0819	41
FRG2	chr4	190026381	190026386	D20-0819	46
FRG2	chr4	190026386	190026387	D20-0819	41
FRG2	chr4	190026387	190026388	D20-0819	40
FRG2	chr4	190026388	190026390	D20-0819	41
FRG2	chr4	190026390	190026392	D20-0819	42
FRG2	chr4	190026392	190026394	D20-0819	44
FRG2	chr4	190026394	190026399	D20-0819	43
FRG2	chr4	190026399	190026402	D20-0819	40
FRG2	chr4	190026402	190026404	D20-0819	41
FRG2	chr4	190026404	190026406	D20-0819	42
FRG2	chr4	190026406	190026411	D20-0819	41
FRG2	chr4	190026411	190026420	D20-0819	43
FRG2	chr4	190026420	190026424	D20-0819	42
FRG2	chr4	190026424	190026426	D20-0819	43
FRG2	chr4	190026426	190026427	D20-0819	44
FRG2	chr4	190026427	190026430	D20-0819	43
FRG2	chr4	190026430	190026436	D20-0819	42
FRG2	chr4	190026436	190026437	D20-0819	41
FRG2	chr4	190026437	190026445	D20-0819	39
FRG2	chr4	190026445	190026446	D20-0819	42
FRG2	chr4	190026446	190026448	D20-0819	40
FRG2	chr4	190026448	190026449	D20-0819	42
FRG2	chr4	190026449	190026451	D20-0819	41
FRG2	chr4	190026451	190026452	D20-0819	42
FRG2	chr4	190026452	190026453	D20-0819	46
FRG2	chr4	190026453	190026454	D20-0819	49
FRG2	chr4	190026454	190026457	D20-0819	48
FRG2	chr4	190026457	190026458	D20-0819	50
FRG2	chr4	190026458	190026459	D20-0819	53
FRG2	chr4	190026459	190026469	D20-0819	52
FRG2	chr4	190026469	190026470	D20-0819	51
FRG2	chr4	190026470	190026471	D20-0819	52
FRG2	chr4	190026471	190026478	D20-0819	51
FRG2	chr4	190026478	190026479	D20-0819	52
FRG2	chr4	190026479	190026485	D20-0819	49
FRG2	chr4	190026485	190026488	D20-0819	48
FRG2	chr4	190026488	190026489	D20-0819	49
FRG2	chr4	190026489	190026490	D20-0819	51
FRG2	chr4	190026490	190026492	D20-0819	52
FRG2	chr4	190026492	190026494	D20-0819	53
FRG2	chr4	190026494	190026497	D20-0819	54
FRG2	chr4	190026497	190026498	D20-0819	56
FRG2	chr4	190026498	190026500	D20-0819	55
FRG2	chr4	190026500	190026504	D20-0819	56
FRG2	chr4	190026504	190026506	D20-0819	54
FRG2	chr4	190026506	190026507	D20-0819	53
FRG2	chr4	190026507	190026510	D20-0819	51
FRG2	chr4	190026510	190026513	D20-0819	52
FRG2	chr4	190026513	190026514	D20-0819	54
FRG2	chr4	190026514	190026516	D20-0819	55
FRG2	chr4	190026516	190026520	D20-0819	54
FRG2	chr4	190026520	190026522	D20-0819	53
FRG2	chr4	190026522	190026526	D20-0819	54
FRG2	chr4	190026526	190026530	D20-0819	55
FRG2	chr4	190026530	190026532	D20-0819	56
FRG2	chr4	190026532	190026533	D20-0819	51
FRG2	chr4	190026533	190026537	D20-0819	52
FRG2	chr4	190026537	190026538	D20-0819	53
FRG2	chr4	190026538	190026539	D20-0819	54
FRG2	chr4	190026539	190026541	D20-0819	53
FRG2	chr4	190026541	190026542	D20-0819	51
FRG2	chr4	190026542	190026545	D20-0819	50
FRG2	chr4	190026545	190026552	D20-0819	52
FRG2	chr4	190026552	190026554	D20-0819	51
FRG2	chr4	190026554	190026562	D20-0819	50
FRG2	chr4	190026562	190026563	D20-0819	48
FRG2	chr4	190026563	190026564	D20-0819	49
FRG2	chr4	190026564	190026568	D20-0819	52
FRG2	chr4	190026568	190026571	D20-0819	53
FRG2	chr4	190026571	190026575	D20-0819	52
FRG2	chr4	190026575	190026577	D20-0819	53
FRG2	chr4	190026577	190026578	D20-0819	48
FRG2	chr4	190026578	190026582	D20-0819	49
FRG2	chr4	190026582	190026588	D20-0819	50
FRG2	chr4	190026588	190026592	D20-0819	52
FRG2	chr4	190026592	190026594	D20-0819	51
FRG2	chr4	190026594	190026597	D20-0819	54
FRG2	chr4	190026597	190026598	D20-0819	55
FRG2	chr4	190026598	190026601	D20-0819	53
FRG2	chr4	190026601	190026602	D20-0819	52
FRG2	chr4	190026602	190026603	D20-0819	49
FRG2	chr4	190026603	190026607	D20-0819	43
FRG2	chr4	190026607	190026608	D20-0819	41
FRG2	chr4	190026608	190026615	D20-0819	40
FRG2	chr4	190026615	190026617	D20-0819	43
FRG2	chr4	190026617	190026619	D20-0819	45
FRG2	chr4	190026619	190026620	D20-0819	48
FRG2	chr4	190026620	190026623	D20-0819	47
FRG2	chr4	190026623	190026627	D20-0819	48
FRG2	chr4	190026627	190026628	D20-0819	49
FRG2	chr4	190026628	190026636	D20-0819	48
FRG2	chr4	190026636	190026637	D20-0819	49
FRG2	chr4	190026637	190026638	D20-0819	50
FRG2	chr4	190026638	190026639	D20-0819	54
FRG2	chr4	190026639	190026640	D20-0819	52
FRG2	chr4	190026640	190026641	D20-0819	54
FRG2	chr4	190026641	190026642	D20-0819	53
FRG2	chr4	190026642	190026644	D20-0819	52
FRG2	chr4	190026644	190026648	D20-0819	54
FRG2	chr4	190026648	190026649	D20-0819	52
FRG2	chr4	190026649	190026650	D20-0819	53
FRG2	chr4	190026650	190026652	D20-0819	52
FRG2	chr4	190026652	190026655	D20-0819	54
FRG2	chr4	190026655	190026657	D20-0819	53
FRG2	chr4	190026657	190026659	D20-0819	55
FRG2	chr4	190026659	190026660	D20-0819	56
FRG2	chr4	190026660	190026661	D20-0819	57
FRG2	chr4	190026661	190026664	D20-0819	56
FRG2	chr4	190026664	190026668	D20-0819	53
FRG2	chr4	190026668	190026673	D20-0819	55
FRG2	chr4	190026673	190026677	D20-0819	54
FRG2	chr4	190026677	190026682	D20-0819	55
FRG2	chr4	190026682	190026683	D20-0819	57
FRG2	chr4	190026683	190026688	D20-0819	56
FRG2	chr4	190026688	190026692	D20-0819	54
FRG2	chr4	190026692	190026693	D20-0819	55
FRG2	chr4	190026693	190026695	D20-0819	56
FRG2	chr4	190026695	190026701	D20-0819	54
FRG2	chr4	190026701	190026708	D20-0819	56
FRG2	chr4	190026708	190026711	D20-0819	57
FRG2	chr4	190026711	190026714	D20-0819	58
FRG2	chr4	190026714	190026715	D20-0819	57
FRG2	chr4	190026715	190026719	D20-0819	54
FRG2	chr4	190026719	190026723	D20-0819	53
FRG2	chr4	190026723	190026726	D20-0819	54
FRG2	chr4	190026726	190026728	D20-0819	53
FRG2	chr4	190026728	190026730	D20-0819	52
FRG2	chr4	190026730	190026731	D20-0819	53
FRG2	chr4	190026731	190026736	D20-0819	52
FRG2	chr4	190026736	190026738	D20-0819	51
FRG2	chr4	190026738	190026739	D20-0819	50
FRG2	chr4	190026739	190026742	D20-0819	49
FRG2	chr4	190026742	190026745	D20-0819	47
FRG2	chr4	190026745	190026746	D20-0819	46
FRG2	chr4	190026746	190026748	D20-0819	45
FRG2	chr4	190026748	190026754	D20-0819	44
FRG2	chr4	190026754	190026755	D20-0819	45
FRG2	chr4	190026755	190026756	D20-0819	46
FRG2	chr4	190026756	190026759	D20-0819	47
FRG2	chr4	190026759	190026761	D20-0819	48
FRG2	chr4	190026761	190026765	D20-0819	49
FRG2	chr4	190026765	190026768	D20-0819	44
FRG2	chr4	190026768	190026773	D20-0819	41
FRG2	chr4	190026773	190026774	D20-0819	40
FRG2	chr4	190026774	190026777	D20-0819	37
FRG2	chr4	190026777	190026778	D20-0819	42
FRG2	chr4	190026778	190026779	D20-0819	41
FRG2	chr4	190026779	190026788	D20-0819	42
FRG2	chr4	190026788	190026790	D20-0819	38
FRG2	chr4	190026790	190026794	D20-0819	36
FRG2	chr4	190026794	190026797	D20-0819	34
FRG2	chr4	190026797	190026798	D20-0819	36
FRG2	chr4	190026798	190026799	D20-0819	39
FRG2	chr4	190026799	190026801	D20-0819	38
FRG2	chr4	190026801	190026803	D20-0819	36
FRG2	chr4	190026803	190026807	D20-0819	38
FRG2	chr4	190026807	190026808	D20-0819	36
FRG2	chr4	190026808	190026809	D20-0819	37
FRG2	chr4	190026809	190026810	D20-0819	36
FRG2	chr4	190026810	190026811	D20-0819	40
FRG2	chr4	190026811	190026812	D20-0819	41
FRG2	chr4	190026812	190026813	D20-0819	42
FRG2	chr4	190026813	190026818	D20-0819	43
FRG2	chr4	190026818	190026821	D20-0819	47
FRG2	chr4	190026821	190026822	D20-0819	48
FRG2	chr4	190026822	190026824	D20-0819	49
FRG2	chr4	190026824	190026827	D20-0819	52
FRG2	chr4	190026827	190026831	D20-0819	50
FRG2	chr4	190026831	190026832	D20-0819	49
FRG2	chr4	190026832	190026833	D20-0819	48
FRG2	chr4	190026833	190026835	D20-0819	47
FRG2	chr4	190026835	190026839	D20-0819	48
FRG2	chr4	190026839	190026842	D20-0819	49
FRG2	chr4	190026842	190026843	D20-0819	52
FRG2	chr4	190026843	190026847	D20-0819	50
FRG2	chr4	190026847	190026848	D20-0819	51
FRG2	chr4	190026848	190026849	D20-0819	52
FRG2	chr4	190026849	190026852	D20-0819	53
FRG2	chr4	190026852	190026858	D20-0819	51
FRG2	chr4	190026858	190026859	D20-0819	50
FRG2	chr4	190026859	190026862	D20-0819	51
FRG2	chr4	190026862	190026866	D20-0819	50
FRG2	chr4	190026866	190026870	D20-0819	51
FRG2	chr4	190026870	190026873	D20-0819	52
FRG2	chr4	190026873	190026881	D20-0819	51
FRG2	chr4	190026881	190026891	D20-0819	50
FRG2	chr4	190026891	190026904	D20-0819	52
FRG2	chr4	190026904	190026910	D20-0819	49
FRG2	chr4	190026910	190026911	D20-0819	48
FRG2	chr4	190026911	190026912	D20-0819	47
FRG2	chr4	190026912	190026926	D20-0819	48
FRG2	chr4	190026926	190026929	D20-0819	43
FRG2	chr4	190026929	190026943	D20-0819	41
FRG2	chr4	190026943	190026947	D20-0819	40
FRG2	chr4	190026947	190026948	D20-0819	38
FRG2	chr4	190026948	190026951	D20-0819	35
FRG2	chr4	190026951	190026958	D20-0819	33
FRG2	chr4	190026958	190026960	D20-0819	32
FRG2	chr4	190026960	190026962	D20-0819	26
FRG2	chr4	190026962	190026964	D20-0819	25
FRG2	chr4	190026964	190026967	D20-0819	24
FRG2	chr4	190026967	190026968	D20-0819	22
FRG2	chr4	190026968	190026972	D20-0819	18
FRG2	chr4	190026972	190026974	D20-0819	17
FRG2	chr4	190026974	190026983	D20-0819	14
FRG2	chr4	190026983	190026991	D20-0819	12
FRG2	chr4	190026991	190026992	D20-0819	11
FRG2	chr4	190026992	190026998	D20-0819	9
FRG2	chr4	190026998	190027000	D20-0819	7
FRG2	chr4	190027000	190027001	D20-0819	6
FRG2	chr4	190027001	190027007	D20-0819	7
FRG2	chr4	190027007	190027010	D20-0819	9
FRG2	chr4	190027010	190027012	D20-0819	8
FRG2	chr4	190027012	190027013	D20-0819	13
FRG2	chr4	190027013	190027018	D20-0819	14
FRG2	chr4	190027018	190027021	D20-0819	16
FRG2	chr4	190027021	190027027	D20-0819	19
FRG2	chr4	190027027	190027030	D20-0819	20
FRG2	chr4	190027030	190027033	D20-0819	25
FRG2	chr4	190027033	190027034	D20-0819	26
FRG2	chr4	190027034	190027037	D20-0819	28
FRG2	chr4	190027037	190027042	D20-0819	29
FRG2	chr4	190027042	190027044	D20-0819	28
FRG2	chr4	190027044	190027045	D20-0819	29
FRG2	chr4	190027045	190027056	D20-0819	30
FRG2	chr4	190027056	190027062	D20-0819	32
FRG2	chr4	190027062	190027064	D20-0819	31
FRG2	chr4	190027064	190027066	D20-0819	34
FRG2	chr4	190027066	190027067	D20-0819	35
FRG2	chr4	190027067	190027089	D20-0819	36
FRG2	chr4	190027089	190027091	D20-0819	37
FRG2	chr4	190027091	190027096	D20-0819	38
FRG2	chr4	190027096	190027101	D20-0819	41
FRG2	chr4	190027101	190027108	D20-0819	43
FRG2	chr4	190027108	190027111	D20-0819	46
FRG2	chr4	190027111	190027113	D20-0819	47
FRG2	chr4	190027113	190027115	D20-0819	48
FRG2	chr4	190027115	190027121	D20-0819	49
FRG2	chr4	190027121	190027126	D20-0819	50
FRG2	chr4	190027126	190027128	D20-0819	51
FRG2	chr4	190027128	190027143	D20-0819	52
FRG2	chr4	190027143	190027146	D20-0819	53
FRG2	chr4	190027146	190027148	D20-0819	54
FRG2	chr4	190027148	190027152	D20-0819	58
FRG2	chr4	190027152	190027156	D20-0819	59
FRG2	chr4	190027156	190027157	D20-0819	58
FRG2	chr4	190027157	190027158	D20-0819	57
FRG2	chr4	190027158	190027160	D20-0819	61
FRG2	chr4	190027160	190027162	D20-0819	56
FRG2	chr4	190027162	190027163	D20-0819	57
FRG2	chr4	190027163	190027165	D20-0819	61
FRG2	chr4	190027165	190027167	D20-0819	62
FRG2	chr4	190027167	190027169	D20-0819	61
FRG2	chr4	190027169	190027171	D20-0819	60
FRG2	chr4	190027171	190027172	D20-0819	62
FRG2	chr4	190027172	190027173	D20-0819	60
FRG2	chr4	190027173	190027175	D20-0819	61
FRG2	chr4	190027175	190027177	D20-0819	63
FRG2	chr4	190027177	190027180	D20-0819	62
FRG2	chr4	190027180	190027184	D20-0819	57
FRG2	chr4	190027184	190027187	D20-0819	54
FRG2	chr4	190027187	190027192	D20-0819	52
FRG2	chr4	190027192	190027194	D20-0819	53
FRG2	chr4	190027194	190027196	D20-0819	52
FRG2	chr4	190027196	190027204	D20-0819	51
FRG2	chr4	190027204	190027205	D20-0819	52
FRG2	chr4	190027205	190027207	D20-0819	53
FRG2	chr4	190027207	190027213	D20-0819	51
FRG2	chr4	190027213	190027214	D20-0819	49
FRG2	chr4	190027214	190027217	D20-0819	48
FRG2	chr4	190027217	190027221	D20-0819	46
FRG2	chr4	190027221	190027222	D20-0819	47
FRG2	chr4	190027222	190027230	D20-0819	50
FRG2	chr4	190027230	190027236	D20-0819	51
FRG2	chr4	190027236	190027237	D20-0819	52
FRG2	chr4	190027237	190027239	D20-0819	53
FRG2	chr4	190027239	190027240	D20-0819	52
FRG2	chr4	190027240	190027242	D20-0819	55
FRG2	chr4	190027242	190027247	D20-0819	56
FRG2	chr4	190027247	190027249	D20-0819	53
FRG2	chr4	190027249	190027250	D20-0819	52
FRG2	chr4	190027250	190027251	D20-0819	53
FRG2	chr4	190027251	190027252	D20-0819	54
FRG2	chr4	190027252	190027254	D20-0819	57
FRG2	chr4	190027254	190027256	D20-0819	59
FRG2	chr4	190027256	190027259	D20-0819	61
FRG2	chr4	190024358	190024369	D20-1019	37
FRG2	chr4	190024369	190024372	D20-1019	34
FRG2	chr4	190024372	190024376	D20-1019	35
FRG2	chr4	190024376	190024378	D20-1019	36
FRG2	chr4	190024378	190024382	D20-1019	33
FRG2	chr4	190024382	190024391	D20-1019	32
FRG2	chr4	190024391	190024397	D20-1019	31
FRG2	chr4	190024397	190024400	D20-1019	30
FRG2	chr4	190024400	190024403	D20-1019	31
FRG2	chr4	190024403	190024405	D20-1019	30
FRG2	chr4	190024405	190024406	D20-1019	32
FRG2	chr4	190024406	190024420	D20-1019	33
FRG2	chr4	190024420	190024422	D20-1019	32
FRG2	chr4	190024422	190024425	D20-1019	31
FRG2	chr4	190024425	190024426	D20-1019	33
FRG2	chr4	190024426	190024429	D20-1019	31
FRG2	chr4	190024429	190024432	D20-1019	32
FRG2	chr4	190024432	190024434	D20-1019	31
FRG2	chr4	190024434	190024435	D20-1019	32
FRG2	chr4	190024435	190024436	D20-1019	33
FRG2	chr4	190024436	190024437	D20-1019	32
FRG2	chr4	190024437	190024440	D20-1019	31
FRG2	chr4	190024440	190024443	D20-1019	32
FRG2	chr4	190024443	190024449	D20-1019	33
FRG2	chr4	190024449	190024452	D20-1019	34
FRG2	chr4	190024452	190024453	D20-1019	32
FRG2	chr4	190024453	190024460	D20-1019	31
FRG2	chr4	190024460	190024462	D20-1019	29
FRG2	chr4	190024462	190024463	D20-1019	28
FRG2	chr4	190024463	190024465	D20-1019	27
FRG2	chr4	190024465	190024471	D20-1019	28
FRG2	chr4	190024471	190024472	D20-1019	27
FRG2	chr4	190024472	190024477	D20-1019	24
FRG2	chr4	190024477	190024478	D20-1019	25
FRG2	chr4	190024478	190024479	D20-1019	24
FRG2	chr4	190024479	190024487	D20-1019	25
FRG2	chr4	190024487	190024489	D20-1019	26
FRG2	chr4	190024489	190024491	D20-1019	28
FRG2	chr4	190024491	190024496	D20-1019	24
FRG2	chr4	190024496	190024500	D20-1019	23
FRG2	chr4	190024500	190024502	D20-1019	24
FRG2	chr4	190024502	190024504	D20-1019	23
FRG2	chr4	190024504	190024505	D20-1019	22
FRG2	chr4	190024505	190024511	D20-1019	23
FRG2	chr4	190024511	190024517	D20-1019	25
FRG2	chr4	190024517	190024518	D20-1019	26
FRG2	chr4	190024518	190024522	D20-1019	27
FRG2	chr4	190024522	190024523	D20-1019	26
FRG2	chr4	190024523	190024526	D20-1019	27
FRG2	chr4	190024526	190024528	D20-1019	26
FRG2	chr4	190024528	190024534	D20-1019	27
FRG2	chr4	190024534	190024537	D20-1019	28
FRG2	chr4	190024537	190024539	D20-1019	29
FRG2	chr4	190024539	190024544	D20-1019	30
FRG2	chr4	190024544	190024546	D20-1019	32
FRG2	chr4	190024546	190024548	D20-1019	39
FRG2	chr4	190024548	190024551	D20-1019	40
FRG2	chr4	190024551	190024555	D20-1019	42
FRG2	chr4	190024555	190024557	D20-1019	40
FRG2	chr4	190024557	190024570	D20-1019	39
FRG2	chr4	190024570	190024574	D20-1019	41
FRG2	chr4	190024574	190024578	D20-1019	39
FRG2	chr4	190024578	190024579	D20-1019	38
FRG2	chr4	190024579	190024580	D20-1019	39
FRG2	chr4	190024580	190024581	D20-1019	40
FRG2	chr4	190024581	190024582	D20-1019	39
FRG2	chr4	190024582	190024586	D20-1019	40
FRG2	chr4	190024586	190024589	D20-1019	39
FRG2	chr4	190024589	190024591	D20-1019	40
FRG2	chr4	190024591	190024592	D20-1019	39
FRG2	chr4	190024592	190024594	D20-1019	38
FRG2	chr4	190024594	190024599	D20-1019	39
FRG2	chr4	190024599	190024600	D20-1019	40
FRG2	chr4	190024600	190024604	D20-1019	39
FRG2	chr4	190024604	190024605	D20-1019	42
FRG2	chr4	190024605	190024606	D20-1019	40
FRG2	chr4	190024606	190024611	D20-1019	39
FRG2	chr4	190024611	190024615	D20-1019	40
FRG2	chr4	190024615	190024626	D20-1019	39
FRG2	chr4	190024626	190024627	D20-1019	40
FRG2	chr4	190024627	190024628	D20-1019	39
FRG2	chr4	190024628	190024630	D20-1019	40
FRG2	chr4	190024630	190024641	D20-1019	39
FRG2	chr4	190024641	190024648	D20-1019	40
FRG2	chr4	190024648	190024650	D20-1019	39
FRG2	chr4	190024650	190024651	D20-1019	40
FRG2	chr4	190024651	190024653	D20-1019	41
FRG2	chr4	190024653	190024655	D20-1019	42
FRG2	chr4	190024655	190024657	D20-1019	41
FRG2	chr4	190024657	190024662	D20-1019	39
FRG2	chr4	190024662	190024666	D20-1019	37
FRG2	chr4	190024666	190024667	D20-1019	38
FRG2	chr4	190024667	190024672	D20-1019	37
FRG2	chr4	190024672	190024676	D20-1019	36
FRG2	chr4	190024676	190024678	D20-1019	39
FRG2	chr4	190024678	190024680	D20-1019	38
FRG2	chr4	190024680	190024683	D20-1019	39
FRG2	chr4	190024683	190024684	D20-1019	41
FRG2	chr4	190024684	190024685	D20-1019	43
FRG2	chr4	190024685	190024686	D20-1019	42
FRG2	chr4	190024686	190024688	D20-1019	43
FRG2	chr4	190024688	190024689	D20-1019	42
FRG2	chr4	190024689	190024691	D20-1019	41
FRG2	chr4	190024691	190024693	D20-1019	43
FRG2	chr4	190024693	190024694	D20-1019	46
FRG2	chr4	190024694	190024695	D20-1019	49
FRG2	chr4	190024695	190024696	D20-1019	51
FRG2	chr4	190024696	190024698	D20-1019	48
FRG2	chr4	190024698	190024700	D20-1019	47
FRG2	chr4	190024700	190024702	D20-1019	44
FRG2	chr4	190024702	190024706	D20-1019	50
FRG2	chr4	190024706	190024716	D20-1019	51
FRG2	chr4	190024716	190024722	D20-1019	52
FRG2	chr4	190024722	190024723	D20-1019	53
FRG2	chr4	190024723	190024725	D20-1019	54
FRG2	chr4	190024725	190024726	D20-1019	56
FRG2	chr4	190024726	190024727	D20-1019	57
FRG2	chr4	190024727	190024730	D20-1019	58
FRG2	chr4	190024730	190024731	D20-1019	57
FRG2	chr4	190024731	190024732	D20-1019	56
FRG2	chr4	190024732	190024734	D20-1019	55
FRG2	chr4	190024734	190024735	D20-1019	56
FRG2	chr4	190024735	190024740	D20-1019	57
FRG2	chr4	190024740	190024742	D20-1019	56
FRG2	chr4	190024742	190024743	D20-1019	57
FRG2	chr4	190024743	190024749	D20-1019	56
FRG2	chr4	190024749	190024753	D20-1019	55
FRG2	chr4	190024753	190024759	D20-1019	52
FRG2	chr4	190024759	190024761	D20-1019	53
FRG2	chr4	190024761	190024763	D20-1019	52
FRG2	chr4	190024763	190024767	D20-1019	53
FRG2	chr4	190024767	190024771	D20-1019	54
FRG2	chr4	190024771	190024775	D20-1019	55
FRG2	chr4	190024775	190024779	D20-1019	54
FRG2	chr4	190024779	190024784	D20-1019	55
FRG2	chr4	190024784	190024792	D20-1019	54
FRG2	chr4	190024792	190024793	D20-1019	53
FRG2	chr4	190024793	190024795	D20-1019	57
FRG2	chr4	190024795	190024796	D20-1019	58
FRG2	chr4	190024796	190024799	D20-1019	57
FRG2	chr4	190024799	190024801	D20-1019	56
FRG2	chr4	190024801	190024804	D20-1019	55
FRG2	chr4	190024804	190024806	D20-1019	54
FRG2	chr4	190024806	190024811	D20-1019	56
FRG2	chr4	190024811	190024817	D20-1019	57
FRG2	chr4	190024817	190024819	D20-1019	56
FRG2	chr4	190024819	190024820	D20-1019	55
FRG2	chr4	190024820	190024826	D20-1019	56
FRG2	chr4	190024826	190024829	D20-1019	53
FRG2	chr4	190024829	190024830	D20-1019	54
FRG2	chr4	190024830	190024831	D20-1019	55
FRG2	chr4	190024831	190024833	D20-1019	54
FRG2	chr4	190024833	190024834	D20-1019	52
FRG2	chr4	190024834	190024835	D20-1019	50
FRG2	chr4	190024835	190024839	D20-1019	51
FRG2	chr4	190024839	190024844	D20-1019	49
FRG2	chr4	190024844	190024845	D20-1019	44
FRG2	chr4	190024845	190024846	D20-1019	43
FRG2	chr4	190024846	190024847	D20-1019	40
FRG2	chr4	190024847	190024849	D20-1019	38
FRG2	chr4	190024849	190024850	D20-1019	39
FRG2	chr4	190024850	190024851	D20-1019	40
FRG2	chr4	190024851	190024852	D20-1019	38
FRG2	chr4	190024852	190024857	D20-1019	35
FRG2	chr4	190024857	190024865	D20-1019	36
FRG2	chr4	190024865	190024866	D20-1019	37
FRG2	chr4	190024866	190024867	D20-1019	35
FRG2	chr4	190024867	190024872	D20-1019	34
FRG2	chr4	190024872	190024873	D20-1019	33
FRG2	chr4	190024873	190024875	D20-1019	31
FRG2	chr4	190024875	190024876	D20-1019	32
FRG2	chr4	190024876	190024878	D20-1019	30
FRG2	chr4	190024878	190024884	D20-1019	29
FRG2	chr4	190024884	190024885	D20-1019	28
FRG2	chr4	190024885	190024890	D20-1019	27
FRG2	chr4	190024890	190024896	D20-1019	26
FRG2	chr4	190024896	190024899	D20-1019	28
FRG2	chr4	190024899	190024901	D20-1019	30
FRG2	chr4	190024901	190024904	D20-1019	33
FRG2	chr4	190024904	190024905	D20-1019	34
FRG2	chr4	190024905	190024907	D20-1019	35
FRG2	chr4	190024907	190024909	D20-1019	38
FRG2	chr4	190024909	190024910	D20-1019	39
FRG2	chr4	190024910	190024911	D20-1019	38
FRG2	chr4	190024911	190024914	D20-1019	39
FRG2	chr4	190024914	190024917	D20-1019	38
FRG2	chr4	190024917	190024919	D20-1019	37
FRG2	chr4	190024919	190024920	D20-1019	39
FRG2	chr4	190024920	190024922	D20-1019	42
